
epoch: 0, batch id: 0, loss: 1.03253, avg_loss: 0.82602, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 20, loss: 4.3497, avg_loss: 4.34, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 40, loss: 4.53879, avg_loss: 4.42277, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 60, loss: 3.75488, avg_loss: 3.63291, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 80, loss: 3.43206, avg_loss: 3.45596, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 100, loss: 3.28741, avg_loss: 3.20394, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 120, loss: 3.10603, avg_loss: 3.13305, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 140, loss: 2.53165, avg_loss: 2.6808, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 160, loss: 2.22302, avg_loss: 2.41137, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 180, loss: 2.06381, avg_loss: 2.33437, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 200, loss: 3.17281, avg_loss: 3.09316, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 220, loss: 2.36576, avg_loss: 2.44209, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 240, loss: 2.3435, avg_loss: 2.43115, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 260, loss: 2.16538, avg_loss: 2.18318, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 280, loss: 1.79121, avg_loss: 1.87806, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 300, loss: 2.46124, avg_loss: 2.38446, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 320, loss: 2.39505, avg_loss: 2.30874, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 340, loss: 2.06857, avg_loss: 2.1391, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 360, loss: 2.11525, avg_loss: 2.17154, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 380, loss: 2.2764, avg_loss: 2.20768, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 400, loss: 1.48437, avg_loss: 1.49915, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 420, loss: 3.17042, avg_loss: 2.95334, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 440, loss: 1.5761, avg_loss: 1.67578, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 460, loss: 1.39913, avg_loss: 1.54464, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 480, loss: 1.45842, avg_loss: 1.56887, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 500, loss: 1.80044, avg_loss: 1.92708, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 520, loss: 2.08369, avg_loss: 2.06187, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 540, loss: 1.88107, avg_loss: 2.03921, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 560, loss: 1.81653, avg_loss: 1.74874, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 580, loss: 1.77311, avg_loss: 1.81218, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 600, loss: 1.99625, avg_loss: 1.99876, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 620, loss: 1.58354, avg_loss: 1.65498, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 640, loss: 1.90801, avg_loss: 1.83407, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 660, loss: 1.86832, avg_loss: 1.78241, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 680, loss: 1.82237, avg_loss: 1.77856, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 700, loss: 1.7245, avg_loss: 1.62304, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 720, loss: 1.18808, avg_loss: 1.20981, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 740, loss: 0.85576, avg_loss: 1.01147, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 760, loss: 2.01936, avg_loss: 1.98005, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 780, loss: 1.46693, avg_loss: 1.53154, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 800, loss: 1.53293, avg_loss: 1.56475, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 820, loss: 1.51723, avg_loss: 1.65429, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 840, loss: 1.77072, avg_loss: 1.73266, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 860, loss: 1.05879, avg_loss: 1.11145, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 880, loss: 1.68757, avg_loss: 1.69709, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 900, loss: 2.1444, avg_loss: 2.05416, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 920, loss: 1.50635, avg_loss: 1.55755, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 940, loss: 1.99994, avg_loss: 1.81406, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 960, loss: 1.07106, avg_loss: 1.12193, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 980, loss: 1.32848, avg_loss: 1.30727, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1000, loss: 1.86756, avg_loss: 1.85692, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1020, loss: 1.76989, avg_loss: 1.66645, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1040, loss: 1.57615, avg_loss: 1.53393, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1060, loss: 0.88754, avg_loss: 0.89359, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1080, loss: 1.35628, avg_loss: 1.33912, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1100, loss: 1.14257, avg_loss: 1.26126, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1120, loss: 1.11466, avg_loss: 1.14236, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1140, loss: 1.13914, avg_loss: 1.13327, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1160, loss: 1.16987, avg_loss: 1.21369, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1180, loss: 1.50397, avg_loss: 1.41466, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1200, loss: 1.71344, avg_loss: 1.56831, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1220, loss: 1.00972, avg_loss: 1.24167, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1240, loss: 1.61737, avg_loss: 1.42613, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1260, loss: 1.85002, avg_loss: 1.77343, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1280, loss: 1.1256, avg_loss: 1.16541, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1300, loss: 1.51913, avg_loss: 1.5531, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1320, loss: 1.39988, avg_loss: 1.39577, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1340, loss: 2.1712, avg_loss: 2.04224, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1360, loss: 1.23766, avg_loss: 1.24449, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1380, loss: 2.46038, avg_loss: 2.21187, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1400, loss: 1.54652, avg_loss: 1.5286, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1420, loss: 1.04714, avg_loss: 1.09246, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1440, loss: 1.72645, avg_loss: 1.62505, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1460, loss: 1.35981, avg_loss: 1.30031, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1480, loss: 1.68613, avg_loss: 1.80172, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1500, loss: 1.19868, avg_loss: 1.18281, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1520, loss: 1.39328, avg_loss: 1.45608, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1540, loss: 1.12119, avg_loss: 1.14774, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1560, loss: 1.16319, avg_loss: 1.26005, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1580, loss: 1.20473, avg_loss: 1.27378, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1600, loss: 1.44359, avg_loss: 1.37591, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1620, loss: 1.38569, avg_loss: 1.4011, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1640, loss: 1.77071, avg_loss: 1.68008, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1660, loss: 1.30451, avg_loss: 1.30381, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1680, loss: 0.68885, avg_loss: 0.7795, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1700, loss: 0.89424, avg_loss: 0.94402, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1720, loss: 1.18926, avg_loss: 1.2165, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1740, loss: 0.86519, avg_loss: 0.92485, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1760, loss: 1.2366, avg_loss: 1.26459, accuracy: 0.0, acccyracy_t3: 0.0
