
epoch: 0, batch id: 0, loss: 0.64564, avg_loss: 0.51652, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 20, loss: 0.44459, avg_loss: 0.44027, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 40, loss: 0.39094, avg_loss: 0.36058, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 60, loss: 0.63186, avg_loss: 0.58411, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 80, loss: 0.55034, avg_loss: 0.5197, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 100, loss: 0.68645, avg_loss: 0.63981, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 120, loss: 0.23882, avg_loss: 0.24022, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 140, loss: 0.43232, avg_loss: 0.393, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 160, loss: 0.76275, avg_loss: 0.6458, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 180, loss: 0.41247, avg_loss: 0.40398, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 200, loss: 0.06872, avg_loss: 0.13387, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 220, loss: 0.51236, avg_loss: 0.48529, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 240, loss: 0.30139, avg_loss: 0.42833, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 260, loss: 0.61156, avg_loss: 0.57092, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 280, loss: 0.45871, avg_loss: 0.48746, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 300, loss: 0.36111, avg_loss: 0.34379, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 320, loss: 0.31748, avg_loss: 0.30904, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 340, loss: 0.4002, avg_loss: 0.36886, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 360, loss: 0.196, avg_loss: 0.3112, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 380, loss: 0.64346, avg_loss: 0.60891, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 400, loss: 0.69916, avg_loss: 0.63761, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 420, loss: 0.76873, avg_loss: 0.69613, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 440, loss: 0.32174, avg_loss: 0.33543, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 460, loss: 0.1102, avg_loss: 0.1398, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 480, loss: 0.64312, avg_loss: 0.62053, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 500, loss: 0.82495, avg_loss: 0.76707, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 520, loss: 0.30377, avg_loss: 0.32999, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 540, loss: 0.3386, avg_loss: 0.3766, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 560, loss: 0.13127, avg_loss: 0.14912, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 580, loss: 0.64587, avg_loss: 0.56228, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 600, loss: 0.30209, avg_loss: 0.31692, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 620, loss: 0.99629, avg_loss: 0.86542, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 640, loss: 0.66786, avg_loss: 0.64131, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 660, loss: 0.16381, avg_loss: 0.25525, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 680, loss: 0.43496, avg_loss: 0.51078, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 700, loss: 0.20319, avg_loss: 0.22602, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 720, loss: 0.28047, avg_loss: 0.28737, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 740, loss: 0.18755, avg_loss: 0.24457, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 760, loss: 0.09306, avg_loss: 0.17916, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 780, loss: 0.49735, avg_loss: 0.47288, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 800, loss: 0.35112, avg_loss: 0.32325, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 820, loss: 0.15387, avg_loss: 0.17394, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 840, loss: 0.30061, avg_loss: 0.32247, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 860, loss: 0.81878, avg_loss: 0.80195, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 880, loss: 0.5873, avg_loss: 0.51015, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 900, loss: 0.66098, avg_loss: 0.68558, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 920, loss: 0.57496, avg_loss: 0.60259, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 940, loss: 0.24139, avg_loss: 0.28566, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 960, loss: 0.25348, avg_loss: 0.29179, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 980, loss: 0.24156, avg_loss: 0.3029, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1000, loss: 0.30296, avg_loss: 0.3623, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1020, loss: 0.57185, avg_loss: 0.54293, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1040, loss: 0.17999, avg_loss: 0.18777, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1060, loss: 0.14619, avg_loss: 0.1552, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1080, loss: 0.72074, avg_loss: 0.66217, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1100, loss: 0.31781, avg_loss: 0.312, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1120, loss: 0.28686, avg_loss: 0.33194, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1140, loss: 0.3972, avg_loss: 0.36878, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1160, loss: 0.37759, avg_loss: 0.40569, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1180, loss: 0.2178, avg_loss: 0.27152, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1200, loss: 0.56089, avg_loss: 0.53246, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1220, loss: 0.87968, avg_loss: 0.76092, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1240, loss: 0.43778, avg_loss: 0.4536, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1260, loss: 0.69396, avg_loss: 0.6031, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1280, loss: 0.34477, avg_loss: 0.34848, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1300, loss: 0.32817, avg_loss: 0.36098, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1320, loss: 0.30075, avg_loss: 0.3134, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1340, loss: 0.23483, avg_loss: 0.25876, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1360, loss: 0.39654, avg_loss: 0.43461, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1380, loss: 0.72043, avg_loss: 0.67901, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1400, loss: 0.45569, avg_loss: 0.43288, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1420, loss: 0.88462, avg_loss: 0.85096, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1440, loss: 0.1015, avg_loss: 0.19894, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1460, loss: 0.29231, avg_loss: 0.31408, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1480, loss: 0.24627, avg_loss: 0.32351, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1500, loss: 0.73541, avg_loss: 0.70189, accuracy: 0.0, acccyracy_t3: 0.0
epoch: 0, batch id: 1520, loss: 0.56024, avg_loss: 0.52032, accuracy: 0.0, acccyracy_t3: 0.0
